Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
TCGA-A2-A0EO-01A-11W-A050-09	3	23	10	15	2
TCGA-A2-A0EP-01A-52D-A22X-09	7	3	5	4	1
TCGA-A2-A0EQ-01A-11W-A050-09	210	42	55	0	0
TCGA-A2-A0ER-01A-21W-A050-09	2	20	19	6	2
TCGA-A2-A0ES-01A-11D-A10Y-09	0	4	4	6	0
TCGA-A2-A0ET-01A-31D-A045-09	0	12	17	25	8
TCGA-A2-A0EU-01A-22W-A071-09	0	1	22	26	4
TCGA-A2-A0EV-01A-11W-A050-09	2	27	0	41	12
TCGA-A2-A0EW-01A-21D-A10Y-09	1	4	8	4	3
TCGA-A2-A0EX-01A-21W-A050-09	2	20	0	16	0
TCGA-A2-A0EY-01A-11W-A050-09	163	8	0	103	38
TCGA-A2-A0ST-01A-12D-A099-09	4	6	3	9	1
TCGA-A2-A0SU-01A-11D-A099-09	0	16	8	12	0
TCGA-A2-A0SV-01A-11D-A099-09	0	7	17	16	3
TCGA-A2-A0SW-01A-11D-A099-09	15	14	16	19	2
TCGA-A2-A0SX-01A-12D-A099-09	8	11	12	11	2
TCGA-A2-A0SY-01A-31D-A099-09	110	6	0	33	14
TCGA-A2-A0T0-01A-22D-A099-09	25	125	51	0	12
TCGA-A2-A0T1-01A-21D-A099-09	0	7	12	6	4
TCGA-A2-A0T2-01A-11W-A097-09	3	16	14	6	0
TCGA-A2-A0T3-01A-21D-A10Y-09	0	16	11	12	2
TCGA-A2-A0T4-01A-31D-A099-09	0	10	12	13	0
TCGA-A2-A0T5-01A-21D-A099-09	0	3	5	7	1
TCGA-A2-A0T6-01A-11D-A099-09	0	0	8	17	1
TCGA-A2-A0T7-01A-21D-A099-09	0	0	8	12	2
TCGA-A2-A0YC-01A-11D-A117-09	4	12	4	10	0
TCGA-A2-A0YD-01A-11D-A10G-09	39	8	0	30	18
TCGA-A2-A0YE-01A-11D-A10G-09	2	11	3	23	3
TCGA-A2-A0YF-01A-21D-A10G-09	0	17	8	7	7
TCGA-A2-A0YG-01A-21D-A10G-09	1	24	12	29	4
TCGA-A2-A0YH-01A-11D-A10G-09	42	27	15	14	6
TCGA-A2-A0YI-01A-31D-A10M-09	1	9	2	2	1
TCGA-A2-A0YJ-01A-11D-A10G-09	2	35	28	16	7
TCGA-A2-A0YK-01A-22D-A117-09	411	0	0	34	24
TCGA-A2-A0YL-01A-21D-A10G-09	21	7	0	21	0
TCGA-A2-A0YM-01A-11D-A10G-09	22	20	24	22	9
TCGA-A2-A0YT-01A-11D-A10G-09	4	10	25	21	16
TCGA-A2-A1FV-01A-11D-A13L-09	2	2	8	32	0
TCGA-A2-A1FW-01A-11D-A13L-09	1	27	28	25	9
TCGA-A2-A1FX-01A-11D-A13L-09	0	10	3	9	7
TCGA-A2-A1FZ-01A-51D-A17G-09	2	11	14	3	0
TCGA-A2-A1G0-01A-11D-A13L-09	2	12	0	11	0
TCGA-A2-A1G1-01A-21D-A13L-09	0	24	4	12	1
TCGA-A2-A1G4-01A-11D-A13L-09	3	13	3	14	0
TCGA-A2-A1G6-01A-11D-A13L-09	1	5	4	0	0
TCGA-A2-A259-01A-11D-A16D-09	2	6	0	14	0
TCGA-A2-A25A-01A-12D-A16D-09	48	406	0	0	45
TCGA-A2-A25B-01A-11D-A167-09	4	73	10	30	10
TCGA-A2-A25C-01A-11D-A167-09	4	23	6	5	5
TCGA-A2-A25D-01A-12D-A16D-09	8	25	11	18	0
TCGA-A2-A25E-01A-11D-A167-09	7	35	16	5	4
TCGA-A2-A25F-01A-11D-A167-09	0	7	0	0	0
TCGA-A2-A3KD-01A-12D-A20S-09	0	0	4	17	0
TCGA-A2-A3XT-01A-11D-A22X-09	30	63	25	0	4
TCGA-A2-A3XU-01A-12D-A22X-09	0	4	15	13	1
TCGA-A2-A3XV-01A-21D-A23C-09	0	19	14	12	4
TCGA-A2-A3XW-01A-11D-A23C-09	0	4	0	8	3
TCGA-A2-A3XX-01A-21D-A23C-09	2	26	12	13	7
TCGA-A2-A3XZ-01A-42D-A23C-09	20	6	8	17	6
TCGA-A2-A3Y0-01A-11D-A23C-09	55	130	66	0	4
TCGA-A2-A4S1-01A-21D-A25Q-09	7	48	33	8	2
TCGA-A2-A4S2-01A-12D-A25Q-09	3	18	8	13	0
TCGA-A2-A4S3-01A-21D-A25Q-09	14	40	34	13	9
TCGA-A7-A0CD-01A-11W-A019-09	0	10	17	14	0
TCGA-A7-A0CE-01A-11W-A019-09	20	108	19	16	11
TCGA-A7-A0CG-01A-11W-A019-09	16	4	17	37	7
TCGA-A7-A0CJ-01A-21W-A019-09	3	41	29	19	4
TCGA-A7-A0D9-01A-31W-A071-09	5	5	7	10	0
TCGA-A7-A0DA-01A-31D-A10Y-09	15	119	15	14	9
TCGA-A7-A0DB-01A-11D-A272-09	18	12	11	15	3
TCGA-A7-A13D-01A-13D-A272-09	22	83	20	10	5
TCGA-A7-A13E-01A-11D-A272-09	0	20	9	12	1
TCGA-A7-A13F-01A-11D-A12Q-09	2	4	13	16	8
TCGA-A7-A13G-01A-11D-A13L-09	8	3	7	13	0
TCGA-A7-A26E-01A-11D-A272-09	14	0	0	44	9
TCGA-A7-A26F-01A-21D-A167-09	0	22	0	26	5
TCGA-A7-A26G-01A-21D-A167-09	16	34	12	9	2
TCGA-A7-A26H-01A-11D-A167-09	69	15	8	49	4
TCGA-A7-A26I-01A-11D-A167-09	7	21	2	16	3
TCGA-A7-A26J-01A-11D-A272-09	0	22	2	17	0
TCGA-A7-A2KD-01A-31D-A21Q-09	2	7	15	31	3
TCGA-A7-A3RF-01A-11D-A228-09	0	21	15	4	0
TCGA-A7-A425-01A-11D-A243-09	0	20	10	11	0
TCGA-A7-A4SC-01A-12D-A25Q-09	0	13	5	15	5
TCGA-A7-A4SD-01A-11D-A25Q-09	1	9	32	20	4
TCGA-A7-A4SE-01A-11D-A25Q-09	47	79	26	0	0
TCGA-A7-A56D-01A-11D-A27P-09	83	13	2	76	19
TCGA-A7-A5ZW-01A-12D-A29N-09	12	4	18	0	5
TCGA-A7-A5ZX-01A-12D-A29N-09	2	16	0	17	7
TCGA-A7-A6VV-01A-22D-A33E-09	7	22	13	22	1
TCGA-A7-A6VW-01A-21D-A33E-09	7	50	19	10	3
TCGA-A7-A6VX-01A-12D-A33E-09	39	116	0	41	3
TCGA-A7-A6VY-01A-12D-A33E-09	26	68	31	9	7
TCGA-A8-A06O-01A-11W-A019-09	0	20	33	37	3
TCGA-A8-A06P-01A-11W-A019-09	11	33	32	6	5
TCGA-A8-A06Q-01A-11W-A050-09	212	0	0	80	22
TCGA-A8-A06R-01A-11D-A015-09	5	16	20	28	0
TCGA-A8-A06T-01A-11W-A019-09	3	19	14	3	0
TCGA-A8-A06U-01A-11W-A019-09	9	27	38	19	0
TCGA-A8-A06X-01A-21W-A019-09	18	202	69	15	11
TCGA-A8-A06Y-01A-21W-A019-09	5	21	5	8	4
TCGA-A8-A06Z-01A-11W-A019-09	0	70	11	16	2
TCGA-A8-A075-01A-11D-A099-09	16	39	0	33	2
TCGA-A8-A076-01A-21W-A019-09	2	29	0	56	11
TCGA-A8-A079-01A-21W-A019-09	1	52	11	40	6
TCGA-A8-A07B-01A-11W-A019-09	29	25	19	12	1
TCGA-A8-A07F-01A-11W-A019-09	0	12	8	20	0
TCGA-A8-A07G-01A-11W-A050-09	6	42	22	24	2
TCGA-A8-A07I-01A-11W-A019-09	2	28	18	13	5
TCGA-A8-A07J-01A-11W-A019-09	14	55	4	13	8
TCGA-A8-A07L-01A-11W-A019-09	8	79	28	7	3
TCGA-A8-A07O-01A-11W-A019-09	10	13	1	37	6
TCGA-A8-A07P-01A-11W-A019-09	1	20	26	30	5
TCGA-A8-A07U-01A-11W-A050-09	21	58	12	25	6
TCGA-A8-A07W-01A-11W-A019-09	15	46	79	25	5
TCGA-A8-A07Z-01A-11W-A019-09	0	7	15	6	0
TCGA-A8-A081-01A-11W-A019-09	31	33	42	30	10
TCGA-A8-A082-01A-11W-A019-09	2	2	13	12	0
TCGA-A8-A083-01A-21W-A019-09	2	19	7	4	3
TCGA-A8-A085-01A-11W-A019-09	23	66	9	0	2
TCGA-A8-A08B-01A-11W-A019-09	15	11	0	35	9
TCGA-A8-A08C-01A-11W-A019-09	1	7	0	1	0
TCGA-A8-A08F-01A-11W-A019-09	10	89	49	0	0
TCGA-A8-A08G-01A-11W-A019-09	4	12	24	11	7
TCGA-A8-A08H-01A-21W-A019-09	90	62	0	91	0
TCGA-A8-A08J-01A-11W-A019-09	4	15	5	15	6
TCGA-A8-A08L-01A-11W-A019-09	117	136	28	0	4
TCGA-A8-A08O-01A-21W-A071-09	3	13	7	6	6
TCGA-A8-A08P-01A-11W-A019-09	17	24	33	11	7
TCGA-A8-A08R-01A-11W-A050-09	62	176	60	0	7
TCGA-A8-A08S-01A-11W-A050-09	0	12	28	26	5
TCGA-A8-A08T-01A-21W-A019-09	4	30	10	18	12
TCGA-A8-A08X-01A-21W-A019-09	1	13	31	8	0
TCGA-A8-A08Z-01A-21W-A019-09	2	4	17	24	0
TCGA-A8-A090-01A-11W-A019-09	4	17	4	20	4
TCGA-A8-A091-01A-11W-A019-09	5	4	11	12	1
TCGA-A8-A092-01A-11W-A019-09	48	5	0	35	12
TCGA-A8-A093-01A-11W-A019-09	65	0	0	59	25
TCGA-A8-A094-01A-11W-A019-09	147	30	19	25	10
TCGA-A8-A095-01A-11W-A019-09	151	26	0	22	19
TCGA-A8-A096-01A-11W-A019-09	0	11	29	6	0
TCGA-A8-A097-01A-11W-A050-09	23	88	21	0	5
TCGA-A8-A099-01A-11W-A019-09	1	22	8	12	1
TCGA-A8-A09A-01A-11W-A019-09	30	171	25	46	4
TCGA-A8-A09B-01A-11W-A019-09	2	24	2	25	3
TCGA-A8-A09C-01A-11W-A019-09	0	34	12	14	0
TCGA-A8-A09D-01A-11W-A019-09	6	27	12	27	0
TCGA-A8-A09E-01A-11W-A019-09	0	62	5	33	0
TCGA-A8-A09G-01A-21W-A019-09	292	16	18	0	10
TCGA-A8-A09I-01A-22W-A050-09	63	15	31	55	10
TCGA-A8-A09K-01A-11W-A019-09	2	17	4	30	2
TCGA-A8-A09M-01A-11W-A019-09	7	114	23	25	13
TCGA-A8-A09N-01A-11W-A019-09	53	45	44	9	8
TCGA-A8-A09Q-01A-11W-A019-09	4	73	51	52	18
TCGA-A8-A09T-01A-11W-A019-09	2	13	9	7	0
TCGA-A8-A09V-01A-11D-A045-09	2	12	6	14	0
TCGA-A8-A09W-01A-11W-A019-09	7	51	41	6	1
TCGA-A8-A09X-01A-11W-A019-09	14	21	7	32	7
TCGA-A8-A09Z-01A-11W-A019-09	12	102	1224	75	33
TCGA-A8-A0A1-01A-11W-A019-09	0	19	21	30	1
TCGA-A8-A0A2-01A-11W-A050-09	0	18	18	16	3
TCGA-A8-A0A4-01A-11W-A019-09	2	45	18	16	1
TCGA-A8-A0A6-01A-12W-A071-09	5	10	8	20	7
TCGA-A8-A0A7-01A-11W-A019-09	187	0	0	91	15
TCGA-A8-A0A9-01A-11W-A019-09	14	7	24	25	6
TCGA-A8-A0AB-01A-11W-A050-09	0	18	11	15	0
TCGA-A8-A0AD-01A-11W-A071-09	3	13	9	13	0
TCGA-AC-A23C-01A-12D-A167-09	50	37	23	15	8
TCGA-AC-A23E-01A-11D-A159-09	0	5	6	10	3
TCGA-AC-A23H-01A-11D-A159-09	5730	99	48	64	155
TCGA-AC-A2B8-01A-11D-A17D-09	83	0	0	38	2
TCGA-AC-A2BK-01A-11D-A21Q-09	2	52	43	11	4
TCGA-AC-A2BM-01A-11D-A21Q-09	3	8	8	0	1
TCGA-AC-A2FB-01A-11D-A17D-09	2	5	0	7	0
TCGA-AC-A2FF-01A-11D-A17D-09	2	8	2	1	0
TCGA-AC-A2FG-01A-11D-A17D-09	5	8	5	19	3
TCGA-AC-A2FO-01A-11D-A17W-09	15	2	0	9	4
TCGA-AC-A2QH-01A-11D-A18P-09	4	5	17	11	1
TCGA-AC-A3HN-01A-11D-A20S-09	3	8	11	7	0
TCGA-AC-A3OD-01A-11D-A21Q-09	1	0	10	20	6
TCGA-AC-A3QP-01A-11D-A22X-09	0	19	8	4	6
TCGA-AC-A3QQ-01A-11D-A228-09	0	6	14	17	1
TCGA-AC-A3W5-01A-11D-A228-09	69	108	27	12	10
TCGA-AC-A3YI-01A-21D-A23C-09	0	9	2	3	5
TCGA-AC-A3YJ-01A-11D-A22X-09	0	4	9	23	1
TCGA-AC-A4ZE-01A-11D-A41F-09	5	27	25	16	2
TCGA-AC-A5EH-01A-11D-A28B-09	24	117	33	29	11
TCGA-AC-A5EI-01A-11D-A27P-09	6	5	2	28	2
TCGA-AC-A5XS-01A-11D-A29N-09	578	0	0	107	51
TCGA-AC-A5XU-01A-11D-A28B-09	6	10	29	61	2
TCGA-AC-A62V-01A-11D-A31U-09	0	15	42	38	9
TCGA-AC-A62X-01A-11D-A29N-09	0	5	35	38	7
TCGA-AC-A62Y-01A-11D-A29N-09	26	22	19	21	2
TCGA-AC-A6IV-01A-12D-A33E-09	0	7	3	11	5
TCGA-AC-A6IW-01A-12D-A33E-09	85	63	44	21	5
TCGA-AC-A6IX-01A-12D-A32I-09	21	0	15	26	0
TCGA-AC-A6NO-01A-12D-A33E-09	1	7	16	18	2
TCGA-AC-A7VB-01A-11D-A351-09	0	1	24	11	0
TCGA-AC-A7VC-01A-11D-A351-09	0	8	10	8	4
TCGA-AC-A8OP-01A-11D-A36J-09	14	83	65	57	25
TCGA-AC-A8OQ-01A-11D-A41F-09	15	41	23	48	12
TCGA-AC-A8OR-01A-21D-A41F-09	0	30	14	5	1
TCGA-AC-A8OS-01A-12D-A41F-09	13	24	8	29	0
TCGA-AN-A03X-01A-21W-A019-09	0	56	22	9	4
TCGA-AN-A03Y-01A-21W-A019-09	2	10	11	28	4
TCGA-AN-A041-01A-11W-A050-09	4	15	13	19	5
TCGA-AN-A046-01A-21W-A050-09	13	0	140	0	7012
TCGA-AN-A049-01A-21W-A019-09	0	13	7	17	5
TCGA-AN-A04A-01A-21W-A050-09	0	13	13	30	0
TCGA-AN-A04C-01A-21W-A050-09	4	38	26	39	4
TCGA-AN-A04D-01A-21W-A050-09	9	73	28	3	3
TCGA-AN-A0AJ-01A-11W-A019-09	18	30	27	16	16
TCGA-AN-A0AK-01A-21W-A019-09	4	20	1207	160	72
TCGA-AN-A0AL-01A-11W-A019-09	9	63	16	0	4
TCGA-AN-A0AM-01A-11W-A050-09	10	55	17	33	1
TCGA-AN-A0AR-01A-11W-A019-09	18	97	29	3	6
TCGA-AN-A0AS-01A-11W-A019-09	3	15	16	16	4
TCGA-AN-A0AT-01A-11D-A045-09	19	79	38	0	3
TCGA-AN-A0FD-01A-11W-A050-09	1	21	8	9	0
TCGA-AN-A0FF-01A-11W-A050-09	0	2	16	10	0
TCGA-AN-A0FJ-01A-11W-A019-09	40	47	26	20	0
TCGA-AN-A0FK-01A-11W-A050-09	0	14	21	26	5
TCGA-AN-A0FL-01A-11W-A050-09	32	105	48	22	4
TCGA-AN-A0FN-01A-11W-A050-09	8	51	14	12	4
TCGA-AN-A0FS-01A-11W-A050-09	23	35	4	38	6
TCGA-AN-A0FT-01A-11W-A050-09	26	16	33	53	7
TCGA-AN-A0FV-01A-11W-A019-09	40	35	18	24	1
TCGA-AN-A0FW-01A-11W-A050-09	12	78	10	31	9
TCGA-AN-A0FX-01A-11W-A050-09	13	107	36	15	12
TCGA-AN-A0FY-01A-11W-A050-09	0	7	20	35	3
TCGA-AN-A0FZ-01A-11W-A050-09	0	14	23	44	7
TCGA-AN-A0G0-01A-11W-A050-09	0	15	11	18	1
TCGA-AN-A0XN-01A-21D-A10G-09	14	104	48	2	8
TCGA-AN-A0XO-01A-11D-A10G-09	4	5	3	17	10
TCGA-AN-A0XP-01A-11D-A117-09	8	11	12	2	2
TCGA-AN-A0XR-01A-11D-A10G-09	4	12	4	15	0
TCGA-AN-A0XS-01A-22D-A10G-09	5	8	2	14	3
TCGA-AN-A0XT-01A-11D-A10G-09	0	3	8	10	0
TCGA-AN-A0XU-01A-11D-A10G-09	22	76	25	2	12
TCGA-AN-A0XV-01A-11D-A10G-09	2	7	23	5	4
TCGA-AN-A0XW-01A-11D-A10G-09	391	5	16	0	0
TCGA-AO-A03L-01A-41W-A071-09	3	22	1	14	1
TCGA-AO-A03O-01A-11W-A019-09	7	30	46	23	0
TCGA-AO-A03P-01A-11W-A019-09	2	24	11	26	7
TCGA-AO-A03R-01A-21W-A050-09	0	33	0	33	2
TCGA-AO-A03T-01A-21W-A050-09	19	84	7	20	2
TCGA-AO-A03V-01A-11D-A10Y-09	15	22	8	18	6
TCGA-AO-A0J2-01A-11W-A050-09	9	46	31	0	2
TCGA-AO-A0J3-01A-11W-A050-09	13	23	10	43	13
TCGA-AO-A0J4-01A-11W-A050-09	49	75	39	0	0
TCGA-AO-A0J5-01A-11W-A050-09	1	39	20	28	5
TCGA-AO-A0J6-01A-11W-A050-09	20	85	17	5	4
TCGA-AO-A0J7-01A-11W-A050-09	4	4	0	18	2
TCGA-AO-A0J8-01A-21D-A045-09	0	12	0	14	4
TCGA-AO-A0J9-01A-11W-A050-09	106	18	0	63	11
TCGA-AO-A0JA-01A-11W-A071-09	13	8	0	20	0
TCGA-AO-A0JB-01A-11W-A071-09	11	96	16	29	4
TCGA-AO-A0JC-01A-11W-A071-09	144	0	0	30	13
TCGA-AO-A0JD-01A-11W-A071-09	2	88	19	35	9
TCGA-AO-A0JE-01A-11W-A071-09	27	10	10	3	10
TCGA-AO-A0JF-01A-11W-A071-09	0	18	1	18	2
TCGA-AO-A0JG-01A-31D-A099-09	0	9	6	0	3
TCGA-AO-A0JI-01A-21W-A100-09	0	16	7	6	3
TCGA-AO-A0JJ-01A-11W-A071-09	0	21	2	11	4
TCGA-AO-A0JM-01A-21W-A071-09	5	11	18	19	9
TCGA-AO-A124-01A-11D-A10M-09	5	108	27	18	13
TCGA-AO-A128-01A-11D-A10M-09	15	0	1098	127	36
TCGA-AO-A12A-01A-21D-A10Y-09	0	1	6	10	0
TCGA-AO-A12D-01A-11D-A10Y-09	28	3	0	36	4
TCGA-AO-A12F-01A-11D-A10Y-09	0	7	20	8	5
TCGA-AO-A12H-01A-11D-A10Y-09	0	6	9	15	2
TCGA-AO-A1KO-01A-31D-A188-09	0	3	3	0	2
TCGA-AO-A1KP-01A-11D-A13L-09	0	5	9	9	0
TCGA-AO-A1KR-01A-12D-A142-09	14	46	15	8	4
TCGA-AO-A1KS-01A-11D-A13L-09	16	0	4	35	6
TCGA-AO-A1KT-01A-11D-A13L-09	2	14	18	15	3
TCGA-AQ-A04H-01B-11D-A10M-09	0	6	36	35	8
TCGA-AQ-A04J-01A-02W-A050-09	8	66	17	20	0
TCGA-AQ-A0Y5-01A-11D-A14K-09	18	4	15	26	5
TCGA-AQ-A1H2-01A-11D-A13L-09	0	9	15	9	4
TCGA-AQ-A1H3-01A-31D-A13L-09	0	0	14	13	0
TCGA-AQ-A54O-01A-11D-A25Q-09	1	9	5	15	0
TCGA-AQ-A7U7-01A-22D-A351-09	67	0	15	16	5
TCGA-AR-A0TP-01A-11D-A099-09	6	49	12	10	0
TCGA-AR-A0TQ-01A-11D-A099-09	5	14	2	21	1
TCGA-AR-A0TR-01A-11D-A099-09	0	4	17	19	3
TCGA-AR-A0TS-01A-11D-A10Y-09	11	49	17	20	0
TCGA-AR-A0TT-01A-31D-A099-09	14	19	19	18	2
TCGA-AR-A0TU-01A-31D-A10G-09	18	142	24	12	5
TCGA-AR-A0TV-01A-21D-A099-09	4	26	18	32	1
TCGA-AR-A0TW-01A-11D-A099-09	1	14	18	20	7
TCGA-AR-A0TX-01A-11D-A099-09	339	0	0	44	20
TCGA-AR-A0TY-01A-12W-A12T-09	16	147	63	0	12
TCGA-AR-A0TZ-01A-12D-A099-09	22	4	15	9	9
TCGA-AR-A0U0-01A-11D-A10G-09	31	168	23	15	8
TCGA-AR-A0U1-01A-11D-A10Y-09	7	71	20	0	3
TCGA-AR-A0U2-01A-11D-A10G-09	2	51	28	24	3
TCGA-AR-A0U3-01A-11D-A10G-09	0	7	10	15	6
TCGA-AR-A1AH-01A-11D-A12B-09	10	60	37	0	10
TCGA-AR-A1AI-01A-11D-A12Q-09	15	20	17	20	13
TCGA-AR-A1AJ-01A-21D-A12Q-09	17	0	9	20	4
TCGA-AR-A1AK-01A-21D-A12Q-09	30	12	3	26	7
TCGA-AR-A1AL-01A-21D-A12Q-09	5	6	8	11	0
TCGA-AR-A1AN-01A-11D-A12Q-09	2	0	17	11	1
TCGA-AR-A1AO-01A-11D-A12Q-09	22	54	2	27	8
TCGA-AR-A1AP-01A-11D-A12Q-09	4	0	14	19	4
TCGA-AR-A1AQ-01A-11D-A12Q-09	0	10	13	16	0
TCGA-AR-A1AR-01A-31D-A135-09	6	28	13	17	1
TCGA-AR-A1AS-01A-11D-A12Q-09	15	0	11	10	6
TCGA-AR-A1AT-01A-11D-A12Q-09	1	12	11	7	0
TCGA-AR-A1AU-01A-11D-A12Q-09	0	5	8	12	0
TCGA-AR-A1AV-01A-21D-A12Q-09	0	11	12	26	6
TCGA-AR-A1AW-01A-21D-A12Q-09	1	16	11	17	0
TCGA-AR-A1AX-01A-11D-A12Q-09	0	9	0	16	5
TCGA-AR-A1AY-01A-21D-A12Q-09	5	23	10	25	4
TCGA-AR-A24H-01A-11D-A167-09	24	96	18	20	6
TCGA-AR-A24K-01A-11D-A167-09	0	17	10	6	4
TCGA-AR-A24L-01A-11D-A167-09	8	33	5	3	0
TCGA-AR-A24M-01A-11D-A167-09	0	12	13	5	0
TCGA-AR-A24N-01A-11D-A167-09	0	10	9	25	0
TCGA-AR-A24O-01A-11D-A167-09	0	4	9	10	0
TCGA-AR-A24P-01A-11D-A167-09	0	8	7	8	4
TCGA-AR-A24Q-01A-12D-A167-09	38	132	37	2	11
TCGA-AR-A24R-01A-11D-A167-09	1	2	13	12	0
TCGA-AR-A24S-01A-11D-A167-09	7	8	19	23	0
TCGA-AR-A24T-01A-11D-A167-09	0	9	2	12	2
TCGA-AR-A24U-01A-11D-A167-09	16	9	8	9	2
TCGA-AR-A24V-01A-21D-A167-09	3	6	10	7	4
TCGA-AR-A24W-01A-11D-A17G-09	0	8	1	5	1
TCGA-AR-A24X-01A-11D-A167-09	0	25	10	6	7
TCGA-AR-A24Z-01A-11D-A167-09	4	24	10	13	2
TCGA-AR-A250-01A-31D-A167-09	59	28	36	7	13
TCGA-AR-A251-01A-12D-A167-09	30	126	29	4	2
TCGA-AR-A252-01A-11D-A167-09	0	0	6	8	0
TCGA-AR-A254-01A-21D-A167-09	0	10	4	23	4
TCGA-AR-A255-01A-11D-A167-09	20	28	18	5	15
TCGA-AR-A256-01A-11D-A167-09	26	156	19	25	15
TCGA-AR-A2LE-01A-11D-A17W-09	264	0	0	85	32
TCGA-AR-A2LH-01A-31D-A18P-09	34	0	0	21	6
TCGA-AR-A2LK-01A-11D-A17W-09	0	4	15	28	2
TCGA-AR-A2LL-01A-11D-A17W-09	0	8	12	14	4
TCGA-AR-A2LM-01A-11D-A17W-09	1	9	0	4	3
TCGA-AR-A2LN-01A-21D-A18P-09	17	2	0	26	5
TCGA-AR-A2LO-01A-31D-A18P-09	1	11	3	3	1
TCGA-AR-A2LQ-01A-22D-A18P-09	0	6	4	4	0
TCGA-AR-A2LR-01A-12D-A18P-09	0	32	13	21	6
TCGA-AR-A5QM-01A-11D-A27P-09	0	14	9	13	1
TCGA-AR-A5QN-01A-12D-A28B-09	0	7	12	28	5
TCGA-AR-A5QP-01A-11D-A28B-09	2	0	9	14	4
TCGA-AR-A5QQ-01A-11D-A28B-09	16	47	33	1	3
TCGA-B6-A0I1-01A-11D-A21Q-09	3	28	15	27	4
TCGA-B6-A0I2-01A-11W-A050-09	29	15	23	5	5
TCGA-B6-A0I5-01A-11W-A100-09	0	7	14	14	0
TCGA-B6-A0I6-01A-11D-A128-09	9	65	24	8	2
TCGA-B6-A0I8-01A-11W-A050-09	22	82	30	14	4
TCGA-B6-A0I9-01A-11W-A050-09	0	25	29	42	5
TCGA-B6-A0IA-01A-11W-A050-09	8	70	23	0	2
